index,exposure_start,exposure_end,client_start,client_end
6559,180.44170904,180.455307688,1609339437.2682648,1609339437.2769518
6560,180.455378318,180.463980429,1609339437.2770205,1609339437.2853215
6561,180.464052521,180.475606558,1609339437.2853906,1609339437.2970061
6562,180.475678632,180.487920114,1609339437.29706,1609339437.3093553
6563,180.487994966,180.497887707,1609339437.3094087,1609339437.3197205
6564,180.498019558,180.509826151,1609339437.3197737,1609339437.331947
6565,180.509959984,180.522564521,1609339437.3319998,1609339437.3464117
6566,180.522730725,180.532332707,1609339437.346466,1609339437.3578613
6567,180.532569373,180.542138114,1609339437.3579156,1609339437.3732705
6568,180.542214281,180.556972521,1609339437.3733265,1609339437.379082
6569,180.557107281,180.565083021,1609339437.3791292,1609339437.3872912
6570,180.565235651,180.576700966,1609339437.387372,1609339437.3990757
6571,180.57687154,180.59084341,1609339437.3991368,1609339437.4129567
6572,180.591007947,180.59857354,1609339437.4130104,1609339437.4204211
6573,180.598725466,180.608875169,1609339437.4204893,1609339437.430693
6574,180.609005151,180.625031281,1609339437.4307444,1609339437.4502707
6575,180.625234614,180.63429804,1609339437.4503253,1609339437.4596438
6576,180.634556318,180.652968077,1609339437.4596927,1609339437.4752915
6577,180.653130132,180.690875429,1609339437.4753478,1609339437.5144534
6578,180.691089632,180.701066336,1609339437.5145245,1609339437.523752
6579,180.701262003,180.717809429,1609339437.5238101,1609339437.5424256
6580,180.717954706,180.72826041,1609339437.5424943,1609339437.5525382
6581,180.728468077,180.739568725,1609339437.5526075,1609339437.5621376
6582,180.739740836,180.751169651,1609339437.5622041,1609339437.5736096
6583,180.751344095,180.761856429,1609339437.5736861,1609339437.5839605
6584,180.761992873,180.790289243,1609339437.5840359,1609339437.6124992
6585,180.790453336,180.798289799,1609339437.6125572,1609339437.6204994
6586,180.798473873,180.809291447,1609339437.6205568,1609339437.6311884
6587,180.809421855,180.821832651,1609339437.6312463,1609339437.646278
6588,180.821999762,180.831882021,1609339437.6463356,1609339437.6567168
6589,180.832070929,180.842419299,1609339437.6567707,1609339437.6654308
6590,180.842598317,180.85573404,1609339437.6654816,1609339437.6776395
6591,180.855862873,180.866419743,1609339437.6776922,1609339437.6885042
6592,180.866585706,180.876401114,1609339437.6885586,1609339437.6984901
6593,180.876560392,180.888291577,1609339437.6985402,1609339437.7103293
6594,180.88842104,180.897228447,1609339437.7103906,1609339437.7192705
6595,180.897358669,180.908304632,1609339437.7193303,1609339437.7306926
6596,180.908470095,180.92200841,1609339437.7307494,1609339437.7461455
6597,180.922160651,180.931269503,1609339437.7462034,1609339437.7549345
6598,180.931397947,180.942539966,1609339437.7549925,1609339437.764996
6599,180.942681114,180.95668041,1609339437.7650545,1609339437.7792025
6600,180.956841391,180.966358447,1609339437.7792606,1609339437.7883756
6601,180.966530521,180.975615743,1609339437.7884288,1609339437.7973554
6602,180.975751391,180.987940021,1609339437.7974038,1609339437.8097408
6603,180.98807078,180.997470188,1609339437.8097994,1609339437.819593
6604,180.997633188,181.009453077,1609339437.8215187,1609339437.8315241
6605,181.009615836,181.021430984,1609339437.8315816,1609339437.843662
6606,181.021558391,181.030416336,1609339437.8437176,1609339437.8525777
6607,181.030544984,181.041915373,1609339437.852645,1609339437.8644207
6608,181.042077262,181.054857503,1609339437.8644774,1609339437.8770533
6609,181.054990095,181.065424373,1609339437.877106,1609339437.8872929
6610,181.06557154,181.075581095,1609339437.887349,1609339437.8973494
6611,181.075725058,181.088538077,1609339437.897401,1609339437.9106321
6612,181.088707206,181.097880243,1609339437.9106832,1609339437.919849
6613,181.098030243,181.107929725,1609339437.9199297,1609339437.9298368
6614,181.108059706,181.122566262,1609339437.929887,1609339437.9447103
6615,181.122719632,181.131531595,1609339437.9447885,1609339437.9543908
6616,181.131711725,181.142241873,1609339437.954445,1609339437.964719
6617,181.142387151,181.154440558,1609339437.9647787,1609339437.9786048
6618,181.154573114,181.163324484,1609339437.97867,1609339437.9850955
6619,181.163467169,181.175602651,1609339437.9851618,1609339437.998287
6620,181.175778725,181.188515058,1609339437.9983406,1609339438.0106764
6621,181.188648817,181.197319021,1609339438.0107317,1609339438.01931
6622,181.197449428,181.20862378,1609339438.0193331,1609339438.0304005
6623,181.208780799,181.221474688,1609339438.0304267,1609339438.0433826
6624,181.221645706,181.230637336,1609339438.0434093,1609339438.0530791
6625,181.230764225,181.241540317,1609339438.053114,1609339438.0659287
6626,181.241672262,181.254680725,1609339438.0659957,1609339438.0768702
6627,181.25484991,181.264354039,1609339438.0769343,1609339438.0865214
6628,181.264518299,181.275084576,1609339438.0865998,1609339438.0973177
6629,181.275218465,181.288880317,1609339438.097405,1609339438.111122
6630,181.289005169,181.297705188,1609339438.111188,1609339438.1199708
6631,181.297894095,181.308753076,1609339438.1200387,1609339438.1309288
6632,181.308915521,181.320997576,1609339438.1310213,1609339438.143022
6633,181.321130058,181.329776984,1609339438.1430879,1609339438.1518173
6634,181.329900688,181.342160965,1609339438.1519153,1609339438.166458
6635,181.342326225,181.354572132,1609339438.1665552,1609339438.1766505
6636,181.354700632,181.363743002,1609339438.1767347,1609339438.1877594
6637,181.363872965,181.374128391,1609339438.187827,1609339438.1962817
6638,181.374257891,181.38777515,1609339438.1963382,1609339438.209972
6639,181.38794591,181.397578688,1609339438.2100208,1609339438.2197497
6640,181.397729613,181.40823791,1609339438.2198021,1609339438.2304475
6641,181.408368076,181.420647058,1609339438.2305105,1609339438.2424934
6642,181.420778595,181.430799187,1609339438.2425513,1609339438.2528667
6643,181.430956262,181.441703039,1609339438.2529168,1609339438.268499
6644,181.44187715,181.455283947,1609339438.2685509,1609339438.2788637
6645,181.455415021,181.463555502,1609339438.2789261,1609339438.2914138
6646,181.463688724,181.475638724,1609339438.2914646,1609339438.2988973
6647,181.475803947,181.487213113,1609339438.2989604,1609339438.3118784
6648,181.487347595,181.496689465,1609339438.311941,1609339438.320897
6649,181.496831558,181.508139706,1609339438.320948,1609339438.3299844
6650,181.508276224,181.521782262,1609339438.330042,1609339438.345149
6651,181.521938799,181.530154299,1609339438.345199,1609339438.3530924
6652,181.530287947,181.541055613,1609339438.3531435,1609339438.3647752
6653,181.541189465,181.553965632,1609339438.364841,1609339438.3806157
6654,181.554188743,181.563829984,1609339438.380784,1609339438.3872263
6655,181.563991484,181.57530391,1609339438.3872955,1609339438.3976343
6656,181.575434428,181.587029521,1609339438.397703,1609339438.4090538
6657,181.587161298,181.59604828,1609339438.4091222,1609339438.418389
6658,181.59620928,181.60817191,1609339438.4184582,1609339438.4301665
6659,181.608345984,181.621635002,1609339438.4302192,1609339438.4443405
6660,181.621766039,181.629963743,1609339438.4443927,1609339438.4520414
6661,181.630152373,181.641616595,1609339438.4520946,1609339438.4661376
6662,181.641779224,181.654187132,1609339438.466191,1609339438.4762952
6663,181.654341521,181.663163391,1609339438.4763463,1609339438.4854648
6664,181.663297576,181.674907076,1609339438.4855173,1609339438.4974523
6665,181.675035095,181.687288187,1609339438.4975042,1609339438.5093787
6666,181.687442595,181.696942743,1609339438.5094538,1609339438.5191278
6667,181.69710415,181.707723817,1609339438.5191815,1609339438.5297086
6668,181.70785141,181.72009641,1609339438.5297716,1609339438.5423136
6669,181.720240002,181.73023691,1609339438.542391,1609339438.552496
6670,181.730416002,181.741264724,1609339438.5525625,1609339438.565312
6671,181.741409076,181.75333865,1609339438.5653775,1609339438.5781438
6672,181.75346915,181.762913224,1609339438.5782096,1609339438.5863576
6673,181.763044539,181.776309335,1609339438.5864227,1609339438.5985303
6674,181.776473465,181.788075854,1609339438.5985975,1609339438.6101525
6675,181.788209298,181.807438706,1609339438.6102228,1609339438.6408646
6676,181.807602817,181.83287965,1609339438.640916,1609339438.6550632
6677,181.833049095,181.840935002,1609339438.6551235,1609339438.662889
6678,181.84109778,181.866572706,1609339438.662933,1609339438.689204
6679,181.866736669,181.888537354,1609339438.6892538,1609339438.7106946
6680,181.888670446,181.896819798,1609339438.7107456,1609339438.718948
6681,181.896997502,181.90751765,1609339438.7189977,1609339438.7296693
6682,181.907709854,181.920397632,1609339438.7297168,1609339438.7424316
6683,181.920566521,181.929331983,1609339438.7424812,1609339438.751881
6684,181.929459669,181.939645946,1609339438.7519305,1609339438.7617817
6685,181.939781928,181.953348798,1609339438.7618272,1609339438.7755387
6686,181.953516002,181.963081132,1609339438.7755883,1609339438.7896554
6687,181.963277835,181.973884872,1609339438.7897065,1609339438.7978778
6688,181.974018613,181.986301872,1609339438.797926,1609339438.8081982
6689,181.986438761,181.996115428,1609339438.8082483,1609339438.8182235
6690,181.996281465,182.007354354,1609339438.8182938,1609339438.8294613
6691,182.007536224,182.019487335,1609339438.8312,1609339438.8421125
6692,182.019615835,182.028479724,1609339438.8421648,1609339438.8506854
6693,182.028611095,182.040951891,1609339438.8507457,1609339438.8634834
6694,182.041114446,182.054545835,1609339438.8635347,1609339438.8767712
6695,182.054680817,182.062556076,1609339438.8768213,1609339438.8850307
6696,182.062709187,182.072867113,1609339438.8850937,1609339438.89567
6697,182.072998817,182.087204632,1609339438.8957188,1609339438.9094088
6698,182.087357169,182.096288835,1609339438.9094574,1609339438.9182587
6699,182.096437428,182.10690715,1609339438.9183202,1609339438.9290075
6700,182.107039724,182.120211169,1609339438.9290555,1609339438.9419873
6701,182.120345261,182.12952202,1609339438.9420373,1609339438.9518898
6702,182.129686687,182.14076352,1609339438.9519508,1609339438.9626343
6703,182.14089865,182.152615446,1609339438.9626818,1609339438.9767082
6704,182.152748335,182.161501002,1609339438.9767592,1609339438.9856825
6705,182.161636094,182.174071187,1609339438.9857337,1609339438.9965103
6706,182.174223298,182.186730835,1609339438.996557,1609339439.0098603
6707,182.18686365,182.195476131,1609339439.0099103,1609339439.0177839
6708,182.195605613,182.205854446,1609339439.017833,1609339439.0281227
6709,182.205980724,182.221390391,1609339439.0281696,1609339439.0437338
6710,182.22155778,182.228987798,1609339439.043784,1609339439.0509949
6711,182.229130743,182.240063743,1609339439.0510461,1609339439.061972
6712,182.240207335,182.252927465,1609339439.0620193,1609339439.0751166
6713,182.253085243,182.262757724,1609339439.0751662,1609339439.0867026
6714,182.262945631,182.273178446,1609339439.0867789,1609339439.0952528
6715,182.273328539,182.287187724,1609339439.095298,1609339439.109704
6716,182.287316391,182.295788372,1609339439.109753,1609339439.1188445
6717,182.295983446,182.307058743,1609339439.1188943,1609339439.129133
6718,182.307213354,182.319004798,1609339439.129175,1609339439.1410568
6719,182.319140428,182.328029965,1609339439.1411154,1609339439.1503537
6720,182.328206465,182.33929878,1609339439.1504047,1609339439.1615002
6721,182.33945652,182.35284152,1609339439.1615477,1609339439.1748397
6722,182.353000983,182.361259576,1609339439.1748896,1609339439.1831326
6723,182.361394742,182.373086835,1609339439.1831822,1609339439.1981356
6724,182.373216705,182.389020557,1609339439.1981866,1609339439.2119303
6725,182.389178372,182.396875298,1609339439.211989,1609339439.2196019
6726,182.39703152,182.410859502,1609339439.2196608,1609339439.2335916
6727,182.410992909,182.423335594,1609339439.2336426,1609339439.2454848
6728,182.423473057,182.431259372,1609339439.2455335,1609339439.253775
6729,182.431489409,182.453405113,1609339439.2538247,1609339439.2752957
6730,182.453536779,182.461838372,1609339439.2753463,1609339439.2846692
6731,182.461969687,182.473515668,1609339439.2847388,1609339439.2954898
6732,182.473675965,182.485519465,1609339439.2955413,1609339439.30798
6733,182.485654835,182.494870279,1609339439.308031,1609339439.3172438
6734,182.495002354,182.505324594,1609339439.3172932,1609339439.3273196
6735,182.505457983,182.519034205,1609339439.3273656,1609339439.3415644
6736,182.519188002,182.52845365,1609339439.341616,1609339439.3502529
6737,182.528585094,182.539478502,1609339439.3503027,1609339439.3617773
6738,182.539606983,182.552043779,1609339439.361835,1609339439.3742402
6739,182.552200761,182.562050261,1609339439.37429,1609339439.38409
6740,182.562224539,182.572744779,1609339439.3841412,1609339439.397613
6741,182.572877353,182.585142168,1609339439.397671,1609339439.4077713
6742,182.585277113,182.594830668,1609339439.4078207,1609339439.4168634
6743,182.594965742,182.606525835,1609339439.416912,1609339439.4286692
6744,182.606698168,182.619853168,1609339439.4287362,1609339439.441812
6745,182.619981242,182.628161798,1609339439.4418614,1609339439.4500685
6746,182.628292983,182.638561909,1609339439.4501169,1609339439.4622302
6747,182.638710187,182.652171816,1609339439.4622917,1609339439.4746416
6748,182.652332483,182.661454927,1609339439.4746919,1609339439.4837554
6749,182.661589353,182.672563946,1609339439.4838037,1609339439.4965658
6750,182.672694057,182.685517687,1609339439.496616,1609339439.5077653
6751,182.685672335,182.695627261,1609339439.507814,1609339439.5183609
6752,182.695793909,182.705961483,1609339439.5184097,1609339439.5278943
6753,182.706088261,182.719061446,1609339439.5279393,1609339439.5411947
6754,182.71919439,182.728450464,1609339439.541245,1609339439.5505707
6755,182.72861565,182.739452094,1609339439.5506203,1609339439.5615606
6756,182.739630909,182.751567187,1609339439.5616078,1609339439.5734673
6757,182.751696576,182.761214724,1609339439.5735173,1609339439.5830984
6758,182.761348927,182.77296565,1609339439.583145,1609339439.5952764
6759,182.773115483,182.786440242,1609339439.595326,1609339439.6086786
6760,182.78656752,182.795655001,1609339439.6087403,1609339439.6187313
6761,182.795783242,182.805523501,1609339439.618783,1609339439.627743
